,Unnamed: 0,Season,Game_ID,PLAYER_NAME,Team,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
540298,634193,1991,29000816,Michael Jordan,CHI,"MAR 10, 1991",CHI @ ATL,W,30,10,13.0,0.769,1.0,1.0,1.0,4,4.0,1.0,2.0,7.0,9.0,9.0,1.0,1.0,6.0,4.0,25,,0
540299,634192,1991,29000828,Michael Jordan,CHI,"MAR 12, 1991",CHI vs. MIN,W,29,7,15.0,0.467,1.0,5.0,0.2,5,5.0,1.0,2.0,3.0,5.0,10.0,1.0,0.0,1.0,2.0,20,,0
540300,634191,1991,29000831,Michael Jordan,CHI,"MAR 13, 1991",CHI @ MIL,W,41,15,26.0,0.577,0.0,1.0,0.0,9,14.0,0.643,1.0,7.0,8.0,4.0,3.0,2.0,1.0,4.0,39,,0
540301,634190,1991,29000846,Michael Jordan,CHI,"MAR 15, 1991",CHI @ CHH,W,40,12,21.0,0.571,0.0,1.0,0.0,10,12.0,0.833,1.0,4.0,5.0,8.0,2.0,1.0,4.0,3.0,34,,0
540302,634189,1991,29000854,Michael Jordan,CHI,"MAR 16, 1991",CHI @ CLE,W,38,14,25.0,0.56,0.0,2.0,0.0,9,10.0,0.9,0.0,3.0,3.0,3.0,5.0,0.0,2.0,3.0,37,,0
540303,634188,1991,29000869,Michael Jordan,CHI,"MAR 18, 1991",CHI vs. DEN,W,29,11,19.0,0.579,2.0,3.0,0.667,7,7.0,1.0,0.0,6.0,6.0,2.0,0.0,1.0,3.0,2.0,31,,0
540304,634186,1991,29000893,Michael Jordan,CHI,"MAR 22, 1991",CHI @ PHL,L,40,8,23.0,0.348,0.0,2.0,0.0,4,5.0,0.8,1.0,4.0,5.0,5.0,2.0,1.0,4.0,5.0,20,,0
540305,634185,1991,29000905,Michael Jordan,CHI,"MAR 23, 1991",CHI vs. IND,W,40,15,25.0,0.6,0.0,1.0,0.0,9,9.0,1.0,0.0,2.0,2.0,5.0,3.0,2.0,2.0,4.0,39,,0
540306,634187,1991,29000886,Michael Jordan,CHI,"MAR 20, 1991",CHI vs. ATL,W,30,9,14.0,0.643,2.0,2.0,1.0,2,3.0,0.667,0.0,5.0,5.0,11.0,0.0,1.0,3.0,3.0,22,,0
540307,634184,1991,29000917,Michael Jordan,CHI,"MAR 25, 1991",CHI vs. HOU,L,37,15,25.0,0.6,0.0,2.0,0.0,4,7.0,0.571,5.0,2.0,7.0,4.0,3.0,3.0,0.0,3.0,34,,0
540308,634182,1991,29000946,Michael Jordan,CHI,"MAR 29, 1991",CHI @ WAS,W,35,7,17.0,0.412,1.0,2.0,0.5,5,5.0,1.0,0.0,5.0,5.0,5.0,2.0,1.0,1.0,2.0,20,,0
540309,634181,1991,29000962,Michael Jordan,CHI,"MAR 31, 1991",CHI @ BOS,L,51,12,36.0,0.333,0.0,3.0,0.0,13,13.0,1.0,3.0,4.0,7.0,9.0,2.0,0.0,4.0,3.0,37,,0
540310,634180,1991,29000964,Michael Jordan,CHI,"APR 02, 1991",CHI vs. ORL,W,41,17,26.0,0.654,0.0,0.0,0.0,10,12.0,0.833,0.0,4.0,4.0,6.0,5.0,2.0,4.0,2.0,44,,0
540311,634179,1991,29000984,Michael Jordan,CHI,"APR 04, 1991",CHI @ NYK,W,35,15,30.0,0.5,0.0,1.0,0.0,4,5.0,0.8,2.0,6.0,8.0,4.0,3.0,0.0,2.0,1.0,34,,0
540312,634178,1991,29000991,Michael Jordan,CHI,"APR 05, 1991",CHI vs. SAN,L,36,13,26.0,0.5,1.0,4.0,0.25,12,14.0,0.857,0.0,5.0,5.0,9.0,5.0,2.0,5.0,4.0,39,,0
540313,634177,1991,29001002,Michael Jordan,CHI,"APR 07, 1991",CHI vs. PHL,L,48,16,27.0,0.593,0.0,0.0,0.0,9,14.0,0.643,1.0,3.0,4.0,5.0,4.0,2.0,0.0,2.0,41,,0
540314,634176,1991,29001021,Michael Jordan,CHI,"APR 09, 1991",CHI vs. NYK,W,37,10,18.0,0.556,1.0,3.0,0.333,7,8.0,0.875,0.0,6.0,6.0,8.0,1.0,0.0,0.0,0.0,28,,0
540315,634175,1991,29001022,Michael Jordan,CHI,"APR 10, 1991",CHI @ IND,W,41,12,21.0,0.571,0.0,0.0,0.0,4,6.0,0.667,0.0,5.0,5.0,4.0,0.0,1.0,2.0,3.0,28,,0
540316,634183,1991,29000940,Michael Jordan,CHI,"MAR 28, 1991",CHI @ NJN,W,30,16,26.0,0.615,0.0,0.0,0.0,10,11.0,0.909,1.0,0.0,1.0,4.0,0.0,2.0,3.0,4.0,42,,0
540317,634217,1991,29000464,Michael Jordan,CHI,"JAN 12, 1991",CHI @ CHH,W,38,11,21.0,0.524,0.0,0.0,0.0,11,13.0,0.846,3.0,0.0,3.0,3.0,2.0,0.0,5.0,4.0,33,,0
540318,634173,1991,29001056,Michael Jordan,CHI,"APR 15, 1991",CHI vs. MIL,W,39,17,27.0,0.63,0.0,1.0,0.0,12,14.0,0.857,0.0,5.0,5.0,2.0,3.0,2.0,5.0,3.0,46,,0
540319,634219,1991,29000438,Michael Jordan,CHI,"JAN 09, 1991",CHI @ PHL,W,41,16,27.0,0.593,0.0,1.0,0.0,8,11.0,0.727,0.0,4.0,4.0,9.0,0.0,1.0,1.0,3.0,40,,0
540320,634210,1991,29000581,Michael Jordan,CHI,"JAN 31, 1991",CHI @ SAN,L,39,9,22.0,0.409,1.0,1.0,1.0,17,18.0,0.944,0.0,3.0,3.0,3.0,3.0,0.0,3.0,6.0,36,,0
540321,634174,1991,29001038,Michael Jordan,CHI,"APR 12, 1991",CHI @ DET,L,43,13,24.0,0.542,1.0,2.0,0.5,13,15.0,0.867,3.0,5.0,8.0,4.0,0.0,1.0,3.0,5.0,40,,0
540322,634216,1991,29000470,Michael Jordan,CHI,"JAN 14, 1991",CHI vs. MIL,W,45,13,27.0,0.481,1.0,3.0,0.333,7,7.0,1.0,1.0,9.0,10.0,9.0,3.0,2.0,2.0,5.0,34,,0
540323,634209,1991,29000587,Michael Jordan,CHI,"FEB 01, 1991",CHI @ DAL,W,38,10,18.0,0.556,0.0,0.0,0.0,11,16.0,0.688,1.0,5.0,6.0,8.0,2.0,0.0,2.0,0.0,31,,0
540324,634208,1991,29000597,Michael Jordan,CHI,"FEB 03, 1991",CHI @ LAL,L,40,10,22.0,0.455,0.0,0.0,0.0,3,3.0,1.0,1.0,6.0,7.0,9.0,6.0,1.0,2.0,1.0,23,,0
540325,634207,1991,29000606,Michael Jordan,CHI,"FEB 04, 1991",CHI @ SAC,W,33,7,14.0,0.5,0.0,0.0,0.0,10,11.0,0.909,1.0,1.0,2.0,5.0,2.0,0.0,3.0,4.0,24,,0
540326,634206,1991,29000628,Michael Jordan,CHI,"FEB 07, 1991",CHI @ DET,W,41,10,21.0,0.476,0.0,2.0,0.0,10,12.0,0.833,1.0,8.0,9.0,3.0,0.0,2.0,2.0,1.0,30,,0
540327,634205,1991,29000638,Michael Jordan,CHI,"FEB 12, 1991",CHI vs. ATL,W,37,12,22.0,0.545,1.0,2.0,0.5,7,9.0,0.778,0.0,4.0,4.0,7.0,2.0,2.0,3.0,2.0,32,,0
540328,634196,1991,29000764,Michael Jordan,CHI,"MAR 02, 1991",CHI @ IND,L,38,8,23.0,0.348,0.0,1.0,0.0,6,6.0,1.0,0.0,5.0,5.0,2.0,6.0,0.0,3.0,4.0,22,,0
540329,634203,1991,29000667,Michael Jordan,CHI,"FEB 16, 1991",CHI vs. NJN,W,39,11,26.0,0.423,1.0,1.0,1.0,3,4.0,0.75,2.0,9.0,11.0,7.0,3.0,0.0,7.0,0.0,26,,0
540330,634202,1991,29000678,Michael Jordan,CHI,"FEB 18, 1991",CHI @ CLE,W,38,11,24.0,0.458,0.0,1.0,0.0,10,11.0,0.909,1.0,5.0,6.0,5.0,5.0,2.0,3.0,3.0,32,,0
540331,634201,1991,29000686,Michael Jordan,CHI,"FEB 19, 1991",CHI vs. WAS,W,38,15,27.0,0.556,0.0,1.0,0.0,10,10.0,1.0,3.0,9.0,12.0,4.0,1.0,0.0,2.0,4.0,40,,0
540332,634200,1991,29000708,Michael Jordan,CHI,"FEB 22, 1991",CHI vs. SAC,W,28,11,17.0,0.647,1.0,1.0,1.0,11,11.0,1.0,1.0,2.0,3.0,4.0,6.0,0.0,0.0,2.0,34,,0
540333,634199,1991,29000715,Michael Jordan,CHI,"FEB 23, 1991",CHI vs. CHH,W,35,12,22.0,0.545,1.0,3.0,0.333,4,5.0,0.8,0.0,3.0,3.0,3.0,3.0,2.0,0.0,2.0,29,,0
540334,634198,1991,29000732,Michael Jordan,CHI,"FEB 26, 1991",CHI vs. BOS,W,35,17,29.0,0.586,1.0,1.0,1.0,4,8.0,0.5,2.0,6.0,8.0,4.0,5.0,3.0,0.0,1.0,39,,0
540335,634197,1991,29000749,Michael Jordan,CHI,"MAR 01, 1991",CHI vs. DAL,W,35,11,20.0,0.55,1.0,1.0,1.0,6,6.0,1.0,1.0,10.0,11.0,8.0,2.0,0.0,5.0,2.0,29,,0
540336,634204,1991,29000648,Michael Jordan,CHI,"FEB 14, 1991",CHI @ NYK,W,36,13,20.0,0.65,1.0,2.0,0.5,2,2.0,1.0,0.0,2.0,2.0,3.0,2.0,3.0,0.0,2.0,29,,0
540337,634221,1991,29000413,Michael Jordan,CHI,"JAN 05, 1991",CHI vs. CLE,W,37,12,26.0,0.462,0.0,0.0,0.0,6,7.0,0.857,1.0,2.0,3.0,4.0,4.0,3.0,3.0,4.0,30,,0
540338,634220,1991,29000429,Michael Jordan,CHI,"JAN 08, 1991",CHI vs. NJN,W,32,18,28.0,0.643,1.0,1.0,1.0,4,5.0,0.8,2.0,4.0,6.0,4.0,2.0,2.0,1.0,1.0,41,,0
540339,634222,1991,29000394,Michael Jordan,CHI,"JAN 03, 1991",CHI @ HOU,L,33,13,22.0,0.591,0.0,0.0,0.0,6,7.0,0.857,0.0,3.0,3.0,7.0,3.0,1.0,4.0,2.0,32,,0
540340,634218,1991,29000449,Michael Jordan,CHI,"JAN 11, 1991",CHI vs. ATL,W,42,12,23.0,0.522,0.0,1.0,0.0,7,7.0,1.0,0.0,6.0,6.0,6.0,2.0,1.0,5.0,4.0,31,,0
540341,634149,1991,29100287,Michael Jordan,CHI,"DEC 14, 1991",CHI @ WAS,W,33,12,19.0,0.632,0.0,1.0,0.0,5,8.0,0.625,3.0,6.0,9.0,1.0,2.0,3.0,1.0,3.0,29,,0
562273,634097,1992,29100989,Michael Jordan,CHI,"APR 03, 1992",CHI vs. LAC,W,42,5,17.0,0.294,0.0,2.0,0.0,5,6.0,0.833,0.0,6.0,6.0,7.0,2.0,0.0,5.0,4.0,15,,0
562274,634098,1992,29100980,Michael Jordan,CHI,"APR 01, 1992",CHI vs. CHH,W,39,11,22.0,0.5,1.0,3.0,0.333,8,10.0,0.8,1.0,1.0,2.0,5.0,3.0,0.0,2.0,2.0,31,,0
562275,634099,1992,29100969,Michael Jordan,CHI,"MAR 31, 1992",CHI @ NYK,W,40,13,23.0,0.565,0.0,1.0,0.0,10,12.0,0.833,3.0,1.0,4.0,3.0,3.0,1.0,3.0,1.0,36,,0
562276,634100,1992,29100950,Michael Jordan,CHI,"MAR 28, 1992",CHI vs. CLE,W,37,21,32.0,0.656,0.0,1.0,0.0,2,2.0,1.0,0.0,4.0,4.0,6.0,3.0,0.0,1.0,2.0,44,,0
562277,634101,1992,29100924,Michael Jordan,CHI,"MAR 24, 1992",CHI vs. DEN,W,41,18,31.0,0.581,2.0,3.0,0.667,12,13.0,0.923,0.0,6.0,6.0,6.0,3.0,0.0,3.0,0.0,50,,0
562278,634102,1992,29100909,Michael Jordan,CHI,"MAR 21, 1992",CHI vs. ORL,L,38,10,22.0,0.455,0.0,0.0,0.0,5,7.0,0.714,6.0,9.0,15.0,4.0,2.0,1.0,3.0,1.0,25,,0
562279,634103,1992,29100895,Michael Jordan,CHI,"MAR 19, 1992",CHI @ WAS,W,43,19,30.0,0.633,1.0,1.0,1.0,12,15.0,0.8,2.0,9.0,11.0,3.0,1.0,1.0,0.0,3.0,51,,0
562280,634104,1992,29100883,Michael Jordan,CHI,"MAR 17, 1992",CHI @ NJN,W,45,16,32.0,0.5,0.0,0.0,0.0,8,12.0,0.667,4.0,6.0,10.0,4.0,2.0,2.0,1.0,3.0,40,,0
562281,634105,1992,29100872,Michael Jordan,CHI,"MAR 16, 1992",CHI @ MIA,W,39,15,27.0,0.556,0.0,2.0,0.0,7,7.0,1.0,2.0,7.0,9.0,13.0,0.0,1.0,3.0,1.0,37,,0
562282,634107,1992,29100840,Michael Jordan,CHI,"MAR 11, 1992",CHI vs. BOS,W,35,14,23.0,0.609,0.0,0.0,0.0,4,4.0,1.0,0.0,13.0,13.0,3.0,0.0,2.0,4.0,2.0,32,,0
562283,634108,1992,29100820,Michael Jordan,CHI,"MAR 08, 1992",CHI @ PHL,W,43,12,26.0,0.462,0.0,1.0,0.0,10,13.0,0.769,3.0,8.0,11.0,8.0,1.0,0.0,1.0,3.0,34,,0
562284,634109,1992,29100805,Michael Jordan,CHI,"MAR 06, 1992",CHI vs. MIA,W,28,12,20.0,0.6,0.0,1.0,0.0,3,3.0,1.0,0.0,6.0,6.0,2.0,2.0,1.0,2.0,2.0,27,,0
562285,634110,1992,29100799,Michael Jordan,CHI,"MAR 05, 1992",CHI @ MIN,W,39,14,26.0,0.538,0.0,0.0,0.0,5,5.0,1.0,1.0,4.0,5.0,5.0,1.0,1.0,1.0,3.0,33,,0
562286,634111,1992,29100785,Michael Jordan,CHI,"MAR 03, 1992",CHI vs. IND,L,39,12,21.0,0.571,0.0,0.0,0.0,3,5.0,0.6,2.0,5.0,7.0,5.0,0.0,1.0,2.0,3.0,27,,0
562287,634112,1992,29100776,Michael Jordan,CHI,"MAR 01, 1992",CHI vs. POR,W,36,10,23.0,0.435,0.0,2.0,0.0,11,12.0,0.917,0.0,9.0,9.0,7.0,3.0,0.0,5.0,3.0,31,,0
562288,634113,1992,29100755,Michael Jordan,CHI,"FEB 28, 1992",CHI @ MIL,W,41,8,18.0,0.444,0.0,0.0,0.0,8,10.0,0.8,1.0,5.0,6.0,6.0,2.0,2.0,2.0,2.0,24,,0
562289,634096,1992,29101006,Michael Jordan,CHI,"APR 05, 1992",CHI @ BOS,L,40,12,28.0,0.429,0.0,3.0,0.0,2,2.0,1.0,0.0,2.0,2.0,2.0,3.0,0.0,3.0,4.0,26,,0
562290,634106,1992,29100862,Michael Jordan,CHI,"MAR 14, 1992",CHI @ ORL,W,38,11,22.0,0.5,0.0,1.0,0.0,4,4.0,1.0,1.0,9.0,10.0,9.0,5.0,0.0,3.0,1.0,26,,0
562291,634114,1992,29100747,Michael Jordan,CHI,"FEB 26, 1992",CHI vs. WAS,W,27,10,17.0,0.588,1.0,3.0,0.333,5,6.0,0.833,2.0,2.0,4.0,1.0,2.0,0.0,0.0,0.0,26,,0
562292,634066,1992,29200318,Michael Jordan,CHI,"DEC 25, 1992",CHI vs. NYK,W,41,15,34.0,0.441,0.0,4.0,0.0,12,16.0,0.75,0.0,8.0,8.0,5.0,3.0,1.0,4.0,2.0,42,,0
562293,634065,1992,29200323,Michael Jordan,CHI,"DEC 26, 1992",CHI @ IND,W,40,8,22.0,0.364,1.0,3.0,0.333,0,0.0,0.0,3.0,6.0,9.0,8.0,1.0,0.0,2.0,5.0,17,,0
562294,634064,1992,29200345,Michael Jordan,CHI,"DEC 29, 1992",CHI @ CHH,W,42,9,25.0,0.36,1.0,3.0,0.333,9,10.0,0.9,4.0,8.0,12.0,11.0,0.0,1.0,3.0,1.0,28,,0
562295,634063,1992,29200353,Michael Jordan,CHI,"DEC 30, 1992",CHI @ MIA,W,40,9,18.0,0.5,0.0,1.0,0.0,21,24.0,0.875,1.0,5.0,6.0,8.0,3.0,2.0,1.0,2.0,39,,0
562296,634067,1992,29200308,Michael Jordan,CHI,"DEC 23, 1992",CHI vs. WAS,W,42,22,37.0,0.595,6.0,8.0,0.75,7,8.0,0.875,0.0,2.0,2.0,10.0,3.0,1.0,1.0,3.0,57,,0
562297,634088,1992,29200013,Michael Jordan,CHI,"NOV 07, 1992",CHI vs. ATL,L,39,13,29.0,0.448,1.0,4.0,0.25,8,9.0,0.889,0.0,4.0,4.0,11.0,4.0,0.0,6.0,4.0,35,,0
562298,634089,1992,29200002,Michael Jordan,CHI,"NOV 06, 1992",CHI @ CLE,W,37,12,26.0,0.462,0.0,2.0,0.0,5,6.0,0.833,3.0,3.0,6.0,2.0,3.0,3.0,2.0,1.0,29,,0
562299,634090,1992,29101101,Michael Jordan,CHI,"APR 19, 1992",CHI vs. DET,W,39,9,17.0,0.529,0.0,0.0,0.0,14,15.0,0.933,0.0,2.0,2.0,7.0,2.0,1.0,7.0,2.0,32,,0
562300,634091,1992,29101090,Michael Jordan,CHI,"APR 17, 1992",CHI @ ATL,W,32,9,16.0,0.563,0.0,0.0,0.0,3,4.0,0.75,1.0,3.0,4.0,8.0,0.0,0.0,5.0,4.0,21,,0
562301,634087,1992,29200026,Michael Jordan,CHI,"NOV 09, 1992",CHI vs. IND,W,42,10,20.0,0.5,0.0,1.0,0.0,4,5.0,0.8,0.0,2.0,2.0,12.0,2.0,0.0,4.0,1.0,24,,0
562302,634086,1992,29200040,Michael Jordan,CHI,"NOV 11, 1992",CHI vs. DET,W,52,13,24.0,0.542,3.0,3.0,1.0,8,10.0,0.8,2.0,8.0,10.0,4.0,0.0,1.0,5.0,1.0,37,,0
562303,634084,1992,29200066,Michael Jordan,CHI,"NOV 14, 1992",CHI vs. DEN,W,22,7,13.0,0.538,2.0,5.0,0.4,2,2.0,1.0,0.0,4.0,4.0,7.0,3.0,1.0,2.0,1.0,18,,0
562304,634095,1992,29101015,Michael Jordan,CHI,"APR 07, 1992",CHI vs. MIL,W,37,12,22.0,0.545,2.0,5.0,0.4,4,4.0,1.0,0.0,5.0,5.0,7.0,6.0,1.0,3.0,3.0,30,,0
562305,634094,1992,29101038,Michael Jordan,CHI,"APR 10, 1992",CHI @ IND,W,42,16,30.0,0.533,1.0,1.0,1.0,2,4.0,0.5,0.0,4.0,4.0,6.0,4.0,0.0,1.0,3.0,35,,0
562306,634093,1992,29101047,Michael Jordan,CHI,"APR 11, 1992",CHI vs. IND,W,37,8,20.0,0.4,0.0,0.0,0.0,7,7.0,1.0,1.0,4.0,5.0,8.0,5.0,1.0,1.0,2.0,23,,0
562307,634092,1992,29101062,Michael Jordan,CHI,"APR 13, 1992",CHI vs. ATL,W,23,6,12.0,0.5,0.0,1.0,0.0,0,0.0,0.0,0.0,1.0,1.0,7.0,3.0,1.0,2.0,1.0,12,,0
562308,634071,1992,29200260,Michael Jordan,CHI,"DEC 15, 1992",CHI vs. CHH,W,33,11,21.0,0.524,3.0,3.0,1.0,0,0.0,0.0,1.0,3.0,4.0,6.0,3.0,2.0,5.0,1.0,25,,0
562309,634072,1992,29200242,Michael Jordan,CHI,"DEC 12, 1992",CHI vs. NJN,W,41,13,26.0,0.5,3.0,6.0,0.5,9,12.0,0.75,0.0,6.0,6.0,3.0,1.0,1.0,2.0,2.0,38,,0
562310,634073,1992,29200237,Michael Jordan,CHI,"DEC 11, 1992",CHI vs. HOU,L,40,11,23.0,0.478,1.0,3.0,0.333,3,3.0,1.0,4.0,7.0,11.0,4.0,0.0,1.0,4.0,4.0,26,,0
562311,634074,1992,29200218,Michael Jordan,CHI,"DEC 09, 1992",CHI vs. CLE,W,35,10,22.0,0.455,1.0,3.0,0.333,7,7.0,1.0,2.0,9.0,11.0,10.0,4.0,2.0,3.0,2.0,28,,0
562312,634075,1992,29200210,Michael Jordan,CHI,"DEC 08, 1992",CHI @ ATL,L,46,14,28.0,0.5,2.0,4.0,0.5,2,2.0,1.0,3.0,9.0,12.0,8.0,1.0,0.0,2.0,5.0,32,,0
562313,634076,1992,29200199,Michael Jordan,CHI,"DEC 05, 1992",CHI vs. BOS,W,37,8,20.0,0.4,0.0,1.0,0.0,8,9.0,0.889,0.0,3.0,3.0,5.0,2.0,0.0,2.0,2.0,24,,0
562314,634077,1992,29200188,Michael Jordan,CHI,"DEC 04, 1992",CHI vs. POR,W,38,15,25.0,0.6,1.0,1.0,1.0,7,9.0,0.778,4.0,9.0,13.0,2.0,1.0,0.0,1.0,1.0,38,,0
562315,634078,1992,29200158,Michael Jordan,CHI,"NOV 28, 1992",CHI @ NYK,L,38,4,20.0,0.2,0.0,1.0,0.0,9,9.0,1.0,3.0,3.0,6.0,4.0,1.0,0.0,0.0,2.0,17,,0
562316,634079,1992,29200119,Michael Jordan,CHI,"NOV 24, 1992",CHI @ GOS,W,44,18,30.0,0.6,1.0,3.0,0.333,12,14.0,0.857,2.0,3.0,5.0,7.0,1.0,1.0,3.0,2.0,49,,0
562317,634080,1992,29200111,Michael Jordan,CHI,"NOV 22, 1992",CHI @ PHX,W,39,16,27.0,0.593,0.0,2.0,0.0,8,8.0,1.0,0.0,3.0,3.0,7.0,3.0,4.0,1.0,1.0,40,,0
562318,634081,1992,29200097,Michael Jordan,CHI,"NOV 20, 1992",CHI @ LAL,L,47,21,39.0,0.538,1.0,2.0,0.5,11,14.0,0.786,5.0,8.0,13.0,7.0,1.0,3.0,5.0,4.0,54,,0
562319,634082,1992,29200091,Michael Jordan,CHI,"NOV 19, 1992",CHI @ SEA,W,34,14,22.0,0.636,2.0,4.0,0.5,5,5.0,1.0,1.0,5.0,6.0,2.0,2.0,0.0,2.0,1.0,35,,0
562320,634083,1992,29200077,Michael Jordan,CHI,"NOV 17, 1992",CHI @ MIN,W,31,14,21.0,0.667,2.0,2.0,1.0,2,3.0,0.667,1.0,2.0,3.0,5.0,4.0,1.0,3.0,1.0,32,,0
562321,634085,1992,29200054,Michael Jordan,CHI,"NOV 13, 1992",CHI @ MIL,W,42,14,31.0,0.452,0.0,2.0,0.0,6,8.0,0.75,3.0,3.0,6.0,4.0,3.0,2.0,5.0,2.0,34,,0
562322,634070,1992,29200270,Michael Jordan,CHI,"DEC 17, 1992",CHI @ WAS,W,40,12,29.0,0.414,0.0,1.0,0.0,4,4.0,1.0,1.0,6.0,7.0,8.0,4.0,2.0,1.0,3.0,28,,0
562323,634069,1992,29200291,Michael Jordan,CHI,"DEC 19, 1992",CHI vs. PHL,L,42,11,26.0,0.423,1.0,4.0,0.25,0,0.0,0.0,4.0,6.0,10.0,10.0,4.0,1.0,1.0,4.0,23,,0
562324,634068,1992,29200297,Michael Jordan,CHI,"DEC 21, 1992",CHI vs. MIA,W,43,6,19.0,0.316,1.0,3.0,0.333,5,6.0,0.833,3.0,5.0,8.0,3.0,5.0,2.0,2.0,2.0,18,,0
562325,634123,1992,29100608,Michael Jordan,CHI,"FEB 03, 1992",CHI @ UTH,L,56,13,34.0,0.382,1.0,1.0,1.0,7,9.0,0.778,2.0,11.0,13.0,8.0,2.0,1.0,2.0,5.0,34,,0
562326,634125,1992,29100587,Michael Jordan,CHI,"JAN 31, 1992",CHI @ DAL,W,37,10,17.0,0.588,0.0,1.0,0.0,5,6.0,0.833,2.0,8.0,10.0,9.0,1.0,0.0,1.0,3.0,25,,0
562327,634126,1992,29100579,Michael Jordan,CHI,"JAN 30, 1992",CHI @ HOU,L,43,9,26.0,0.346,0.0,1.0,0.0,4,4.0,1.0,2.0,3.0,5.0,5.0,3.0,0.0,1.0,3.0,22,,0
562328,634127,1992,29100560,Michael Jordan,CHI,"JAN 28, 1992",CHI @ SAN,L,44,15,31.0,0.484,0.0,1.0,0.0,9,11.0,0.818,0.0,9.0,9.0,7.0,4.0,0.0,3.0,3.0,39,,0
562329,634128,1992,29100549,Michael Jordan,CHI,"JAN 25, 1992",CHI vs. HOU,W,41,12,27.0,0.444,3.0,3.0,1.0,8,10.0,0.8,0.0,3.0,3.0,5.0,4.0,1.0,4.0,2.0,35,,0
562330,634129,1992,29100545,Michael Jordan,CHI,"JAN 24, 1992",CHI vs. DET,W,30,9,14.0,0.643,0.0,0.0,0.0,2,2.0,1.0,1.0,1.0,2.0,5.0,0.0,2.0,2.0,0.0,20,,0
562331,634130,1992,29100525,Michael Jordan,CHI,"JAN 22, 1992",CHI @ CHH,W,43,7,18.0,0.389,1.0,2.0,0.5,8,8.0,1.0,2.0,4.0,6.0,4.0,2.0,2.0,5.0,2.0,23,,0
562332,634131,1992,29100524,Michael Jordan,CHI,"JAN 21, 1992",CHI vs. PHX,W,41,13,23.0,0.565,0.0,0.0,0.0,4,5.0,0.8,2.0,3.0,5.0,7.0,5.0,1.0,4.0,3.0,30,,0
562333,634132,1992,29100511,Michael Jordan,CHI,"JAN 19, 1992",CHI @ DET,W,45,12,27.0,0.444,0.0,2.0,0.0,10,14.0,0.714,0.0,6.0,6.0,6.0,2.0,0.0,3.0,3.0,34,,0
562334,634133,1992,29100492,Michael Jordan,CHI,"JAN 17, 1992",CHI vs. SAN,W,38,10,23.0,0.435,1.0,1.0,1.0,10,10.0,1.0,0.0,4.0,4.0,8.0,1.0,0.0,1.0,3.0,31,,0
562335,634135,1992,29100469,Michael Jordan,CHI,"JAN 14, 1992",CHI vs. PHL,W,33,11,20.0,0.55,0.0,1.0,0.0,4,4.0,1.0,0.0,5.0,5.0,4.0,5.0,2.0,2.0,0.0,26,,0
562336,634134,1992,29100488,Michael Jordan,CHI,"JAN 16, 1992",CHI @ CLE,W,39,15,26.0,0.577,0.0,2.0,0.0,5,6.0,0.833,0.0,4.0,4.0,8.0,2.0,1.0,2.0,4.0,35,,0
562337,634115,1992,29100739,Michael Jordan,CHI,"FEB 25, 1992",CHI @ DET,L,42,11,22.0,0.5,0.0,0.0,0.0,1,3.0,0.333,1.0,3.0,4.0,6.0,4.0,1.0,1.0,2.0,23,,0
562338,634116,1992,29100718,Michael Jordan,CHI,"FEB 22, 1992",CHI vs. MIN,W,35,13,27.0,0.481,0.0,3.0,0.0,4,6.0,0.667,2.0,4.0,6.0,8.0,1.0,2.0,1.0,2.0,30,,0
562339,634117,1992,29100715,Michael Jordan,CHI,"FEB 21, 1992",CHI @ ATL,W,46,14,23.0,0.609,0.0,0.0,0.0,5,6.0,0.833,1.0,9.0,10.0,14.0,4.0,0.0,4.0,2.0,33,,0
562340,634118,1992,29100693,Michael Jordan,CHI,"FEB 19, 1992",CHI @ ORL,W,38,11,23.0,0.478,0.0,1.0,0.0,5,7.0,0.714,5.0,5.0,10.0,8.0,2.0,0.0,3.0,1.0,27,,0
562341,634119,1992,29100680,Michael Jordan,CHI,"FEB 17, 1992",CHI vs. CLE,L,43,21,32.0,0.656,0.0,1.0,0.0,4,5.0,0.8,1.0,3.0,4.0,6.0,0.0,0.0,3.0,1.0,46,,0
562342,634120,1992,29100669,Michael Jordan,CHI,"FEB 15, 1992",CHI vs. NYK,W,42,9,24.0,0.375,0.0,0.0,0.0,11,12.0,0.917,1.0,4.0,5.0,2.0,2.0,2.0,3.0,3.0,29,,0
562343,634136,1992,29100459,Michael Jordan,CHI,"JAN 11, 1992",CHI vs. MIA,W,39,10,19.0,0.526,0.0,0.0,0.0,10,10.0,1.0,0.0,6.0,6.0,7.0,1.0,1.0,1.0,4.0,30,,0
562344,634137,1992,29100447,Michael Jordan,CHI,"JAN 10, 1992",CHI vs. UTH,W,37,15,25.0,0.6,1.0,2.0,0.5,6,6.0,1.0,1.0,4.0,5.0,4.0,1.0,1.0,2.0,3.0,37,,0
562345,634138,1992,29100430,Michael Jordan,CHI,"JAN 08, 1992",CHI @ MIA,W,47,17,27.0,0.63,0.0,0.0,0.0,6,9.0,0.667,0.0,6.0,6.0,8.0,1.0,2.0,4.0,3.0,40,,0
